id,min_lon,max_lon,max_lat,min_lat
11045,4.88585976583522,4.88602346440419,44.0920048269399,44.0919129612811
7603,5.0784096837275,5.07857371757262,43.397381339706,43.3973000352452
7101,6.07882092434721,6.07913591626848,48.4649439601243,48.4648219196141
3955,5.25761393538693,5.25774695619029,43.4178289924978,43.4177029286741
12488,5.50311493401628,5.50337996979462,43.284556983496,43.2840889380228
12465,5.47598858077583,5.4762317397869,43.3411351651934,43.3410447244581
11699,4.77543841744605,4.7757689997072,44.1434144756834,44.1432585722844
4008,5.7385229477583,5.73867398965348,43.136342974802,43.1362459961823
5739,4.84038836021406,4.84063612927187,44.126470039323,44.1263919199854
8044,5.07038543636241,5.0705240730409,43.3947836202745,43.3946422175679
12288,6.10523699511273,6.10542692903866,48.6177169697734,48.6176329831036
8918,6.10547495734383,6.10564594816856,48.6177259384098,48.6176359167697
9506,4.86633655314444,4.86659773324732,44.1681465382823,44.1680330473133
13133,6.16709996676099,6.16725695980742,48.527531966397,48.5274329761206
11384,-1.13749906862881,-1.13733000564179,44.6350399189002,44.6349539205736
9513,5.12671643573518,5.12689153369246,43.3328129411705,43.332713950894
13721,5.63516108967895,5.63541103803158,43.2631806996517,43.2630976349912
10160,5.26285195431811,5.26304691738594,43.3736109328582,43.3735309695019
3661,5.4669553199067,5.46704944867935,43.3353715171142,43.3351932340337
8002,4.79830592568402,4.79847297701426,44.0243509660272,44.024244934952
13378,5.5664669507633,5.56668798154999,43.2589579806519,43.2588749998105
5442,5.45714396696599,5.4573449650041,43.3281469871309,43.3280559596624
5967,5.91541697926502,5.91551999285502,43.1326709468407,43.1325069968146
8100,5.4692779452761,5.46946092222237,43.2860349644826,43.2859009378509
5620,5.23127497813061,5.23151461674235,43.4489539326472,43.4488773220522
7806,4.89060702433559,4.89074381699538,44.1177174883911,44.1176052547076
1629,4.82496943023122,4.82513799030406,44.1462295378642,44.146136498739
340,5.46526075054211,5.46542813714851,43.5351651595481,43.5350551889784
1265,4.72565418736599,4.72579039329256,44.2254604834402,44.2253719705427
2955,5.60396196968648,5.60414695828953,43.3507699952533,43.3506949772199
11172,5.59973296425932,5.59995097756087,43.2854369995102,43.2853349917486
13130,5.42736398699984,5.42751192759084,43.3381739226212,43.3380949650934
9939,5.51851399888861,5.51867493142953,43.2912289784222,43.2911209356903
7545,-1.1633950423024,-1.16330108116782,44.6604239259279,44.6602719620234
9737,5.44537912767166,5.44550133581993,43.5248836656583,43.5247135968429
1685,5.46482992071901,5.46503293041386,43.2861239802943,43.2860539914028
8205,5.2510259271306,5.25113195820575,43.4101129477124,43.4099889793645
13175,5.54891499406088,5.54909093020848,43.3981499602271,43.3980629560721
6884,5.21304391963304,5.21314492156628,43.4226939329188,43.4225579784493
13954,5.89087099491655,5.89099596909287,48.6009529957883,48.6008289436214
8209,5.03584805579302,5.03611929417974,43.4175756913839,43.4173781299261
13022,5.49940099653912,5.49949294601694,43.2832199861209,43.2830709558824
12333,5.23376892960084,5.23395199036617,43.4137519509752,43.4136579898406
9556,1.43404099708684,1.4342344514121,43.6276042243259,43.6273941738324
12005,5.4211089917566,5.42127294178269,43.4347459362158,43.4346529809096
7486,5.46426699210187,5.46439498376333,43.3224499751819,43.3223429382784
13644,5.5184009270148,5.51853998278844,43.2823919379063,43.2822699812152
9315,5.85035698210834,5.85059896765296,43.1142979827224,43.1140679832993
2597,5.20606296775597,5.20638994579875,43.5537909218661,43.5536889979235
5785,4.79223415884417,4.7924289542739,44.1363583381348,44.1362915343665
1504,5.24106898053176,5.24120795248638,43.4201249634151,43.4199619353984
4884,-1.16985304724051,-1.1697140752859,44.6591329452011,44.6590209629747
13856,-1.14874406228833,-1.14862403343488,44.6221649803495,44.6220404252684
3256,5.4881044541751,5.48825314913739,43.4749741261258,43.474855857472
8527,5.34062126361874,5.34080985644016,43.3948058323179,43.3947218456481
1775,-1.13707603397563,-1.13689607451451,44.6317319169937,44.6315969683526
2110,5.45284396681893,5.45302996125036,43.3030909639743,43.3029559315142
8102,5.70055896135256,5.70078493746212,43.390587974822,43.3904969473535
13207,6.11789199252411,6.11848794583975,48.3067959712461,48.3065539857015
12734,4.75488163227493,4.75517307104829,44.2854986309486,44.2854315757232
5974,5.56048495410644,5.56059995381798,43.303311994761,43.3031949833927
3379,5.53297093784423,5.53311292728398,43.2816289332605,43.2815339662975
10083,5.23090097761099,5.23109594067881,43.4114189320459,43.4113379628612
696,5.70507295148761,5.70518493371401,43.2732879337744,43.2731509734766
4581,4.75299478205153,4.75321639957144,44.1607956930182,44.160689578124
136,4.87347692881988,4.87364716527335,44.1706623665198,44.1705855882868
10843,6.37888593334134,6.37901199716507,48.3070409742758,48.3069209454224
4803,6.38552297573122,6.38569094907081,48.3090189357867,48.3089109768738
13162,5.86532395987206,5.86555395929514,48.6811569965038,48.6810649632069
8879,5.479110923527,5.47929398429233,43.2836679988455,43.2835799888622
13390,5.46297592755605,5.46312395196611,43.2913439781337,43.2909019165603
13837,5.16083094928945,5.16094997231451,43.3916179430839,43.3911949922498
7753,6.06836693089016,6.06857974741175,48.3104676639312,48.3103755468154
5708,5.54451893730345,5.54485295614492,43.2986059752242,43.2985259280489
12926,6.1530496339283,6.15317863141814,48.3307195992839,48.3305835609954
6502,-1.12952008354083,-1.129325036654,44.6249729179126,44.6248559903634
6755,-1.07298473336871,-1.07285062291794,44.6458514843466,44.6457097463639
8793,5.49923495103727,5.49938096379054,43.2894159727657,43.2892829519624
10093,-1.14619906502776,-1.14600502396928,44.620504944426,44.6204239752413
9734,4.84078532714835,4.8409103851437,44.1264651778191,44.1263531955927
11522,6.13031414066532,6.13046157834214,48.3011754860731,48.301069622636
6691,4.80968762818429,4.8098730358825,44.1378506521758,44.1377465489384
1460,5.02452159003468,5.02470808738028,43.383747252185,43.3836711445042
8528,5.58646592027821,5.58661595634501,43.4000219744818,43.3999219783769
10917,5.54648994183472,5.54662396846646,43.3977429350089,43.3976369877528
596,5.94022196442157,5.94035196773979,43.1328919776274,43.1327709429455
4861,5.56638095243676,5.56659896573828,43.2941029653823,43.2939849481856
2546,5.52278399182228,5.52291994629175,43.3006829270116,43.3005719506136
11701,4.77495494927101,4.77524253236888,44.1325250423565,44.1324170834436
3429,4.7331914461567,4.73340895654405,44.2443573165069,44.2442717372754
1282,5.30360552191902,5.30376192823223,43.4068180215749,43.4067134992424
3186,5.51514296507028,5.51528294285328,43.2788829379618,43.2787479893207
13921,5.19416795750533,5.1943369366733,43.3555609234692,43.3554369551213
9023,5.50029199284649,5.50047496979275,43.2834019572387,43.2832629852841
11301,5.11413176249141,5.11427735614956,43.3302613222064,43.3301451490284
8413,5.44687797959713,5.44714997235511,43.3426929418982,43.34256293858
11728,5.5248869275095,5.52507996273957,43.2788769868105,43.2787949279784
5660,5.87320697216867,5.87347393578477,43.1121049415761,43.1119069610232
4390,5.99103599512552,5.9912609654067,48.3081109242159,48.307941945048
1787,5.46726662379058,5.46742696959828,43.335027691446,43.334911434449
3693,5.68019395412605,5.68037198574947,43.3797259503185,43.3796449811338
9505,4.74159346589783,4.74192924493897,44.2868614445856,44.2867541562249
357,4.83438088257154,4.83453603159927,44.1292791503525,44.1291722810871
6736,4.80324554886224,4.8034850198359,44.1490201248877,44.1489591884517
4219,5.96974394940804,5.9698909679897,48.308509986626,48.3083949869145
2348,4.81104449067004,4.81115068938325,44.1395984466256,44.1394864643991
532,5.43135192889173,5.43155192110146,43.3067089286601,43.3066229303336
5973,5.56185598200852,5.56197995035646,43.4545649462696,43.4544389662649
8937,5.11707196648663,5.11725192594775,43.3975839303058,43.3974809167157
818,5.05033818708523,5.05053172522949,43.4010584806283,43.4009591550756
6006,4.78420287068039,4.7843882783786,44.0466950244119,44.0465919270029
3417,5.55420992611462,5.55459297908965,43.294603951735,43.2944049653536
10219,5.46305069413236,5.46323182705996,43.3290555854349,43.3289406695424
7998,5.44408194433652,5.44425796430315,43.3285509948639,43.3284559440819
6050,5.04335405008493,5.04354775586725,43.3369956784922,43.3369236779439
7832,5.54097791848878,5.54110599396927,43.2887419839316,43.2885959711783
11875,5.39686794104557,5.39705594713377,43.4389709183295,43.4388959841151
4555,5.52571799320916,5.52594095183355,43.2818489582187,43.2815419291055
8702,4.80819581705748,4.80839539017205,44.1454977977171,44.1454197621986
6739,4.79805933009266,4.79823048855545,44.1540175831979,44.1539318363284
4316,5.49150683631129,5.49168025788794,43.3549016867846,43.3548164428293
7160,5.50198396382109,5.50231798266256,43.3055839934352,43.3053799779119
13797,4.77576086926112,4.77613939600843,44.1226544293603,44.1225471409997
3357,5.4630037554746,5.46317038770968,43.4401416187457,43.4400503398202
9810,4.77119072037479,4.77138719218519,44.1189999195767,44.1188841654938
7005,5.46215181883605,5.4623043694738,43.3345016432028,43.3344038263928
6875,6.02161049569349,6.02194577182041,48.3319047165736,48.3316761420741
8495,4.82108701650029,4.82134584967028,44.0921573775777,44.0920422940471
6441,4.81584941666426,4.81605569530134,44.1425739384331,44.1424882753827
4180,5.46793868478704,5.4680255213039,43.4600281869391,43.459866919122
11988,5.94362199962487,5.94374295048766,43.1255929325249,43.1254349336501
4368,5.91397395081467,5.91410998910317,43.1338459220276,43.1337449200943
10649,5.22074093749825,5.22089298522181,43.4957829551254,43.4956969567988
10757,5.5748709821612,5.5751089443923,43.2992679779369,43.2991619468617
9031,5.8373209433787,5.83748397139541,48.7200939542299,48.7199379670118
1324,6.10619999196834,6.10637299444983,48.6160879468917,48.6159549260883
3893,5.89415753915088,5.89429986386676,48.671134251965,48.6710174920538
11925,4.78041257406534,4.78059705975417,44.1463044720786,44.146186790158
2831,4.82419762458702,4.82436014968954,44.1602833910962,44.160161350586
3985,5.98887899616284,5.98927596309716,43.1412049815568,43.141104985452
8838,-1.1387890435272,-1.13861000607542,44.639201952921,44.6390829298959
8196,5.45831039261162,5.45848725076857,43.4405474704974,43.4404591252379
3890,5.60201191991317,5.60215499900033,43.3314599343602,43.3313679848824
4578,4.82900556806638,4.82914889861064,44.1471669699151,44.1470599330116
4872,5.55921568250886,5.55932649126882,43.2308165789371,43.2306698956316
8026,4.75190865503831,4.75206941994119,44.1889172296224,44.1888293872772
3743,5.89963393940832,5.89973192385642,43.1394619647919,43.1393369906156
12994,5.99188206443185,5.99218222038451,43.1409323182466,43.1407697931441
4554,5.59665697343272,5.59686492845043,43.4205669411694,43.4204989639347
5687,5.85321697129018,5.85336591770957,43.1150569640548,43.1148609951586
8366,6.12232593548387,6.1224659970859,48.3163629917093,48.316224941764
9533,5.50196393107251,5.50203098629788,43.2855649911717,43.2853019670501
3821,5.14513591941605,5.14529794160441,43.390080953499,43.3900029179805
463,5.84860893620149,5.84886894283795,48.7068159299556,48.7067269979629
13736,6.06906598161484,6.06919497910468,48.6284649165747,48.6283459773687
12686,5.2410463493932,5.24154985031683,43.4246969563202,43.4244962935582
13507,5.56370092271604,5.56383092603428,43.3032649722842,43.3031519842294
3603,4.76294913026041,4.76315599563074,44.182521753682,44.1824198297394
11843,5.23868399380277,5.23883998102082,43.4915509322131,43.4914599885636
1375,5.66034191937379,5.6604999182486,43.3611499765053,43.3610559315517
882,6.22008499420591,6.22027593396021,48.5129349658394,48.5127959938848
4416,5.16213399995678,5.16226299744662,43.3871559207485,43.3870229837642
13924,5.56367493881621,5.56387099153145,43.2839739383113,43.283782998557
9697,4.82169218990941,4.82184423763297,44.1314788970214,44.1313463791322
10857,5.50254496460047,5.50272098456713,43.3040619236379,43.303850951135
13488,5.69817498045194,5.69833297932678,43.3930349876345,43.3929409426808
5853,4.81250025961322,4.81266311999187,44.1378972555575,44.137790470111
12596,5.64277998820657,5.64294494406101,43.3714689375022,43.3713659239122
7111,5.94261994310048,5.94275296390384,43.1222379919606,43.1221219864207
4513,4.80857736128993,4.80877182144357,44.1439250174057,44.1438373426985
2948,5.46469673227759,5.46483738061284,43.5301885721768,43.5301072677161
9593,4.91033215707384,4.91046274712528,44.1197723957731,44.1196296519621
10469,4.86749945839074,4.86769333181112,44.0163668679782,44.0162725715676
9706,5.56002696691704,5.56044597825667,43.4538029474521,43.4537459505105
456,5.51408198376657,5.5142909446127,43.2820959729053,43.2820019279517
8724,4.79841975192912,4.7986291318704,44.1542862231946,44.1541835448807
1840,5.65600696669051,5.65620695890021,43.1865289495012,43.1864379220327
5287,4.70773476802842,4.70799075135133,44.0613735808875,44.06127727282
5145,5.54010192578812,5.54025497934006,43.2805929300282,43.2805059258732
6333,6.03680914926093,6.03695516201421,48.373951192739,48.3738256318295
2059,5.35529177346723,5.35550626636942,43.4453777936582,43.4452808988575
13399,5.99243292310843,5.99258497083198,43.1400569960982,43.1398869272828
11977,5.47234479982825,5.47250087086533,43.5391095993625,43.5390018919067
1899,5.52937795122986,5.52952899312504,43.2726319660321,43.2725329757556
12034,6.09301995214219,6.0931969779372,48.6186629513656,48.6185859216754
13240,5.70430399569048,5.7045269543149,43.2745419503082,43.2744699497599
2223,5.86752798131153,5.86768497435799,48.673558968915,48.6734629961237
261,4.86887928729115,4.86914247905079,44.1638129267035,44.1637195523022
2064,6.06033991749703,6.06091592188312,48.350909340915,48.3506825266152
10545,-1.16780702467585,-1.16770007159136,44.6613309316703,44.6611669816442
7190,5.64408496671166,5.64427599028497,43.3716089991043,43.3715059855142
3672,6.12653616544793,6.12666658786131,48.296370895355,48.2962474299212
11122,5.18968598624039,5.18987592016629,43.3533029225733,43.3532279883589
5232,5.59759993753971,5.59773698165662,43.3298399639339,43.3297459189803
2427,5.8767689457413,5.87693197375802,48.6737179736183,48.6736239286646
9253,5.43997598524794,5.44017698328602,43.3093539220255,43.309209920929
4456,5.73619495797087,5.73638992103869,43.1442419965337,43.1441229735086
4760,4.80123464647187,4.80137127149362,44.2054510365464,44.2053400601483
4148,-1.17740706983756,-1.17730900157045,44.6609609544643,44.660822988338
4275,5.41516337255951,5.41553276303236,43.293058999342,43.2930051875237
11147,5.49048994381829,5.49066495795654,43.2821379662402,43.2820669715203
939,5.90556698575068,5.90582498073036,48.3356539418631,48.3354909976655
10980,5.20932897632753,5.20944892136194,43.3487959732369,43.348666975747
5590,5.22855697838853,5.22868899336351,43.4902189639797,43.4900959176412
7880,5.23572895383893,5.23583599074246,43.3879659478712,43.3878499423313
7067,5.59031698569129,5.59051194875912,43.3347969376516,43.3347029765171
7039,5.36818246999584,5.36827752077781,43.5430710544403,43.5429005665298
12300,4.75909261661028,4.75919135542966,44.2963980387402,44.2962671972317
11219,4.74289232561361,4.74324235389014,44.1129538851795,44.1128086267975
12815,-1.09400822290851,-1.09383748354088,44.6101897552855,44.6099858235813
1431,4.80036779004567,4.80053919996558,44.1549142791994,44.1547139517135
12404,4.7904955844879,4.79065534356241,44.1028317312692,44.102746738771
5507,5.44680195573534,5.44697998735876,43.3155849450257,43.3154639941629
948,5.41976495358273,5.41989093358742,43.3168949526727,43.3167999857097
3336,5.61474897615662,5.61510394975602,43.2034969390095,43.2033739764899
8331,5.54819792224438,5.54834091751252,43.2972779464854,43.2971689817441
2181,4.72894626365641,4.72923862443912,44.1014997630359,44.1014381560475
8515,5.45448992114513,5.45465093750508,43.2870779246945,43.2869599913169
328,5.20080399406683,5.20090994132295,43.5505299424364,43.5503709377332
8655,5.62818499930569,5.6282859174199,43.368900973827,43.368747920275
9349,5.87917597687564,5.87930799185062,43.1283499919357,43.1281749777975
3957,5.87361299155842,5.87368993742953,48.6731059270485,48.6729409711941
10701,6.25477995455495,6.25499193288618,48.4140739383071,48.4139639677375
8824,5.2271589607582,5.22726792549946,43.3939659656199,43.3938449309381
7939,4.75537398526734,4.75552175822028,44.1839796181009,44.1838763530538
6411,5.53855797922356,5.53866392647967,43.4079839443064,43.4078539409881
9029,4.71032527902324,4.71080447242767,44.2349436848717,44.2346745419608
5805,5.41732699322569,5.41748398627212,43.3112909798489,43.3111549415604
11829,6.10078293558536,6.10090698775232,48.5986949948924,48.5985669194119
11866,5.66920192630431,5.6693249726429,43.3785539926167,43.3784109973486
2799,5.82807897312054,5.82823697199538,48.7319349850241,48.7318309656057
11240,5.75989914778364,5.76008639950055,43.1429655164994,43.1428439789034
12916,5.20536995200157,5.20553197418991,43.3469149903457,43.3468249687056
10810,5.29406238987985,5.29418644204682,43.4241679744109,43.4240476941003
3237,5.59791291780422,5.59805096774949,43.2977869794651,43.2976129711552
4151,2.45476636678077,2.4549803567688,48.8035966529393,48.8031109216503
612,5.57017099759472,5.57029597177103,43.3125379555841,43.3124139872361
12252,5.85150496756697,5.8517239866969,43.1107629988781,43.1106899925014
10615,5.89937083146771,5.89949748202466,48.6908597199794,48.6907406969543
10614,5.50011697870821,5.50023097259137,43.2834229958157,43.283304978619
14049,5.4642652319022,5.46438442256533,43.4508050759631,43.4506177404271
2407,5.70060992332384,5.70072492303538,43.2686229855632,43.2683859453414
12859,5.22914597472453,5.22935493557065,43.4850649317184,43.4849829567053
1881,5.16054797623829,5.16067898538489,43.3841209174284,43.3839989607373
12336,5.86641394256074,5.86668392366195,43.1136869419811,43.1134869497714
4447,4.80337555218046,4.80353472452171,44.137045486557,44.1369679539526
21,-1.16873800266134,-1.16855200822991,44.6615239669004,44.6614339452603
1543,5.91138293690568,5.91160899683427,43.135592962106,43.1354949776579
7601,5.22379798522371,5.22403192414129,43.4896289618154,43.4894459848691
3423,5.75586896109976,5.75598295498293,43.1431189891465,43.1430169813849
7548,5.9017129866715,5.90183594919105,48.6708629297593,48.6705379633732
3684,4.81762839179379,4.81776535209164,44.1436187426638,44.1435143879692
1515,5.68423394763667,5.68439697565339,43.3772389558278,43.3771539633296
13524,5.0993105460239,5.09950634728202,43.3340685502659,43.3339897603761
431,5.53681295080187,5.53691194107833,43.4333919235772,43.4332369421875
10618,-1.12901607970301,-1.12881700950265,44.6270759374189,44.6269589260506
7064,6.12789294411462,6.12802202542349,48.2939902672157,48.29385397747
8859,4.74750044452131,4.74765835957709,44.2920090227815,44.2919313225391
11361,-1.12963206576723,-1.12943006190076,44.6270249754476,44.6269209560292
7535,5.05002629646813,5.05026702472728,43.3331221495785,43.3330557649054
12700,4.75969904730488,4.75988562846953,44.2938657819725,44.2937581583358
3964,5.66398092263657,5.66411092595479,43.1871679857991,43.1870429278037
9116,5.18532396000987,5.18557592001926,43.5429019914533,43.5428149872984
8757,4.87672315609996,4.87684536424823,44.1678081608512,44.1676580409654
9138,5.70378599407437,5.703866963259,43.2757519618503,43.2755929571471
8328,4.80749215628606,4.80764965224671,44.1445216412736,44.1444351400328
12970,5.60157195381558,5.60172995269042,43.374806946622,43.3747149971442
5574,5.53352799912912,5.53396695939833,43.4336919957108,43.4336019740707
6377,4.85865344923849,4.85888688524187,44.1642111509233,44.1640626235991
10625,5.11676099787888,5.1169289712185,43.4001569231229,43.4000759539383
4979,4.72541454875426,4.72560096228082,44.1972525294143,44.1971648547071
6408,5.89329378402886,5.89340819700718,48.693721888456,48.6935196331325
7351,5.33303446778027,5.33328315884742,43.4132579216022,43.413170330714
12538,4.75436036171658,4.75448273750291,44.3031818482547,44.3030450555949
10686,5.4534109187496,5.45359096202978,43.2899599582817,43.2895229258502
13933,5.50385991757034,5.50403199804251,43.2951229591795,43.2950119827815
6428,5.46103392440978,5.46110793661481,43.2883929614834,43.2882079728804
992,5.48261799563383,5.48277297702353,43.2824229509481,43.2823279839851
5916,5.79667198192939,5.79686795082557,48.6864159701929,48.6863249427244
8395,4.80426948215393,4.80439889873892,44.1335805754231,44.1334902185069
3040,4.72161536732182,4.72193823823207,44.2145563817828,44.2144269651978
4407,5.56667297794331,5.56677096239142,43.2929449216398,43.2927859169367
1116,6.29241696291788,6.29255199537801,48.4723199510979,48.4721689930218
6268,5.04366493487362,5.04379912914342,43.4130402435767,43.4129150179433
4568,5.44371297295882,5.44384699959056,43.3144139931524,43.3143149190569
1990,5.45526357080803,5.45570194434401,43.5268210587579,43.5264744670616
4684,4.80297422665652,4.80357043142925,44.1541542920387,44.1538750908439
11144,4.81604588847463,4.816371693051,44.137161827373,44.1370248670752
13230,2.51082897761393,2.51095286214283,48.8887943401084,48.8886653426186
7169,6.13240408440259,6.13258949210081,48.3023603519057,48.3022071307157
4899,5.11779457035922,5.11801384094625,43.3318516206955,43.3317796201472
4919,5.93987595945856,5.94002691753471,43.133397993122,43.1332959853604
10307,-1.07616147467147,-1.07603817687578,44.6300209190989,44.6298900775903
970,5.4643014417239,5.46449087273564,43.4394994811436,43.4394219485393
4091,5.9726119852169,5.9728739196911,48.5292729715052,48.5291699579152
13937,5.58208998008843,5.58222794621466,43.2942189709222,43.2939009615158
12692,5.18531499137347,5.18635795158534,43.5416219910197,43.5405129814109
12450,5.1373819884283,5.13748299036155,43.3936679889621,43.3935239878656
3660,6.19494892387402,6.19513793579057,48.341656977097,48.3415259679504
11347,6.1022969587556,6.10244095985212,48.6164669765532,48.6163559163361
3494,4.80431172694591,4.80437509413389,44.1506261813548,44.150336083686
10578,1.41334716779886,1.41345948530139,43.6179999882126,43.6178912749284
5382,-1.07119486176504,-1.07107877240608,44.6284618851086,44.6282927383026
2976,5.60389399245176,5.60413798965314,43.3506419197728,43.350586934488
1287,6.13836462338736,6.13850543936067,48.3007071891428,48.3005462566018
9240,5.43675297583965,5.43688893030912,43.3100289166881,43.3098769527836
5401,5.591480980585,5.59172598361477,43.2996319201727,43.2995779407162
12789,5.55040898448252,5.55059397308557,43.2563339420444,43.2561679803615
13043,5.54179096309662,5.54191493144455,43.2836309508334,43.2834779811005
4350,5.92148598007685,5.92163199283013,43.1344709605473,43.1343659353005
405,-1.17473701458164,-1.17456200044339,44.6590299316111,44.6588829968485
8803,5.8966397559567,5.89720142728834,48.6890206466041,48.6889224945179
12524,5.2083619561584,5.2085289236696,43.5504049682601,43.5503029604985
1693,5.98840592154772,5.98865997703294,48.307965917291,48.3077939206379
11949,4.71023232371704,4.71037112803359,44.239011925396,44.2388966742274
8309,5.20322099966594,5.20344999326065,43.5547899609053,43.5546999392652
13149,6.19857191770174,6.19883494182332,48.4902809446752,48.4900619255453
640,4.79958927887893,4.80014935764896,44.1407940412942,44.1406066219393
8471,5.46857763726595,5.4687267513234,43.3379854974379,43.3378763650586
3093,5.48127043706063,5.4814256699074,43.3454701178767,43.3453728877999
12703,5.46179558795117,5.4623268329743,43.5135482312636,43.5134414458171
11117,5.53282391926254,5.53319398028768,43.2922799852611,43.2922029555709
7008,5.70215495953582,5.70227197090412,43.1715309586957,43.1714179706409
9818,5.34962636129322,5.34978544981544,43.4137849756737,43.4134861608256
933,5.45685495894457,5.45739299330927,43.3306859494212,43.3304449697049
14099,5.16575799961288,5.16590795186068,43.3871049587773,43.3869899590657
7826,5.42461991953888,5.42472595061403,43.3175209970207,43.3174079251469
7130,5.49222994309807,5.49249992419928,43.2866399702537,43.2865889244634
13447,5.5881919217797,5.58834899864519,43.3953689285731,43.3952869535601
1569,5.46893738855016,5.46913964387375,43.5144774490494,43.5141838309812
733,5.70647599825983,5.70667992996405,43.3860819474949,43.3858649400218
10573,5.21141095725679,5.21159594585981,43.5100289215781,43.5099349604435
4769,5.13163124847998,5.13175354044728,43.3294639517575,43.3293415759712
6533,5.86869692152811,5.86911098754487,43.1102659520199,43.1101359487016
2577,5.49499136109859,5.49510225367757,43.3606731300338,43.360520495577
12233,5.66045398541922,5.66058591657517,43.3823029664491,43.3821269464825
4425,5.49645794269685,5.4965999321366,43.3009559255979,43.300860958635
